"","fromId","min_travel_time"
"6835","20123",24
"6836","20124",24
"6837","20196",27
"6838","20197",27
"6839","20198",38
"6840","20199",38
"6841","20200",34
"6842","20201",30
"6843","20202",34
"6844","20203",34
"6845","20204",34
"6846","20205",34
"6847","20206",26
"6848","20207",23
"6849","20208",23
"6850","20209",13
"6851","20210",19
"6852","20211",13
"6853","20212",13
"6854","20213",13
"6855","20214",13
"6856","20215",24
"6857","20216",13
"6858","20217",18
"6859","20218",15
"6860","20219",17
"6861","20220",18
"6862","20221",18
"6863","20222",18
"6864","20223",26
"6865","20224",21
"6866","20225",17
"6867","20226",14
"6868","20227",17
"6869","20228",26
"6870","20229",26
"6871","20230",32
"6872","20231",29
"6873","20232",32
"6874","20233",32
"6875","20234",32
"6876","20235",32
"6877","20236",32
"6878","20237",31
"6879","20238",25
"6880","20239",22
"6881","20240",17
"6882","20241",15
"6883","20242",15
"6884","20243",22
"6885","20244",32
"6886","20245",23
"6887","20246",21
"6888","20247",24
"6889","20248",24
"6890","20249",26
"6891","20250",26
"6892","20251",23
"6893","20252",23
"6894","20253",18
"6895","20254",18
"6896","20255",18
"6897","20256",18
"6898","20257",23
"6899","20258",23
"6900","20259",32
"6901","20260",32
"6902","20261",32
"6903","20262",23
"6904","20263",23
"6905","20264",34
"6906","20265",33
"6907","20266",26
"6908","20267",33
"6909","20268",34
"6910","20269",18
"6911","20270",18
"6912","20271",18
"6913","20272",20
"6914","20273",16
"6915","20274",16
"6916","20275",13
"6917","20276",15
"6918","20277",11
"6919","20278",12
"6920","20279",15
"6921","20280",13
"6922","20281",11
"6923","20282",9
"6924","20283",3
"6925","20284",8
"6926","20285",11
"6927","20286",7
"6928","20287",10
"6929","20288",12
"6930","20289",15
"6931","20290",17
"6932","20291",17
"6933","20292",17
"6934","20293",18
"6935","20294",17
"6936","20295",21
"6937","20296",21
"6938","20297",21
"6939","20298",22
"6940","20299",19
"6941","20300",17
"6942","20301",18
"6943","20302",30
"6944","20303",24
"6945","20304",26
"6946","20305",26
"6947","20306",26
"6948","20307",24
"6949","20308",17
"6950","20309",16
"6951","20310",15
"6952","20311",10
"6953","20312",7
"6954","20313",3
"6955","20314",3
"6956","20315",5
"6957","20316",8
"6958","20317",17
"6959","20318",21
"6960","20319",22
"6961","20320",27
"6962","20321",27
"6963","20322",27
"6964","20323",27
"6965","20324",27
"6966","20325",24
"6967","20326",24
"6968","20327",24
"6969","20328",24
"6970","20329",24
"6971","20330",24
"6972","20331",24
"6973","20332",24
"6974","20333",24
"6975","20334",24
"6976","20408",27
"6977","20409",27
"6978","20410",38
"6979","20411",38
"6980","20412",38
"6981","20413",34
"6982","20414",34
"6983","20415",34
"6984","20416",34
"6985","20417",34
"6986","20418",38
"6987","20419",26
"6988","20420",23
"6989","20421",19
"6990","20422",23
"6991","20423",13
"6992","20424",23
"6993","20425",26
"6994","20426",13
"6995","20427",13
"6996","20428",13
"6997","20429",13
"6998","20430",13
"6999","20431",14
"7000","20432",18
"7001","20433",18
"7002","20434",18
"7003","20435",18
"7004","20436",21
"7005","20437",21
"7006","20438",12
"7007","20439",21
"7008","20440",21
"7009","20441",23
"7010","20442",26
"7011","20443",26
"7012","20444",26
"7013","20445",32
"7014","20446",32
"7015","20447",32
"7016","20448",32
"7017","20449",31
"7018","20450",31
"7019","20451",22
"7020","20452",22
"7021","20453",15
"7022","20454",22
"7023","20455",22
"7024","20456",31
"7025","20457",30
"7026","20458",23
"7027","20459",26
"7028","20460",27
"7029","20461",32
"7030","20462",32
"7031","20463",26
"7032","20464",23
"7033","20465",23
"7034","20466",18
"7035","20467",18
"7036","20468",18
"7037","20469",23
"7038","20470",23
"7039","20471",23
"7040","20472",32
"7041","20473",32
"7042","20474",23
"7043","20475",23
"7044","20476",23
"7045","20477",33
"7046","20478",26
"7047","20479",23
"7048","20480",34
"7049","20481",18
"7050","20482",18
"7051","20483",24
"7052","20484",24
"7053","20485",16
"7054","20486",16
"7055","20487",24
"7056","20488",16
"7057","20489",16
"7058","20490",12
"7059","20491",12
"7060","20492",12
"7061","20493",12
"7062","20494",11
"7063","20495",1
"7064","20496",4
"7065","20497",7
"7066","20498",7
"7067","20499",5
"7068","20500",9
"7069","20501",11
"7070","20502",13
"7071","20503",14
"7072","20504",14
"7073","20505",17
"7074","20506",17
"7075","20507",17
"7076","20508",17
"7077","20509",17
"7078","20510",17
"7079","20511",17
"7080","20512",16
"7081","20513",16
"7082","20514",18
"7083","20515",21
"7084","20516",23
"7085","20517",26
"7086","20518",26
"7087","20519",26
"7088","20520",17
"7089","20521",17
"7090","20522",15
"7091","20523",12
"7092","20524",10
"7093","20525",8
"7094","20526",5
"7095","20527",6
"7096","20528",6
"7097","20529",11
"7098","20530",16
"7099","20531",18
"7100","20532",27
"7101","20533",27
"7102","20534",27
"7103","20535",27
"7104","20536",27
"7105","20537",24
"7106","20538",24
"7107","20539",24
"7108","20540",24
"7109","20541",24
"7110","20542",24
"7111","20543",27
"7112","20544",27
"7113","20545",27
"7114","20620",27
"7115","20621",38
"7116","20622",38
"7117","20623",38
"7118","20624",38
"7119","20625",34
"7120","20626",38
"7121","20627",38
"7122","20628",38
"7123","20629",42
"7124","20630",30
"7125","20631",26
"7126","20632",26
"7127","20633",23
"7128","20634",23
"7129","20635",23
"7130","20636",26
"7131","20637",13
"7132","20638",13
"7133","20639",13
"7134","20640",13
"7135","20641",11
"7136","20642",11
"7137","20643",16
"7138","20644",18
"7139","20645",18
"7140","20646",18
"7141","20647",18
"7142","20648",21
"7143","20649",12
"7144","20650",12
"7145","20651",21
"7146","20652",23
"7147","20653",23
"7148","20654",26
"7149","20655",26
"7150","20656",26
"7151","20657",26
"7152","20658",32
"7153","20659",32
"7154","20660",31
"7155","20661",25
"7156","20662",25
"7157","20663",15
"7158","20664",22
"7159","20665",22
"7160","20666",22
"7161","20667",22
"7162","20668",29
"7163","20669",25
"7164","20670",28
"7165","20671",30
"7166","20672",29
"7167","20673",32
"7168","20674",32
"7169","20675",26
"7170","20676",23
"7171","20677",18
"7172","20678",18
"7173","20679",18
"7174","20680",18
"7175","20681",18
"7176","20682",23
"7177","20683",26
"7178","20684",26
"7179","20685",32
"7180","20686",23
"7181","20687",23
"7182","20688",23
"7183","20689",26
"7184","20690",26
"7185","20691",34
"7186","20692",26
"7187","20693",24
"7188","20694",18
"7189","20695",16
"7190","20696",25
"7191","20697",16
"7192","20698",24
"7193","20699",26
"7194","20700",26
"7195","20701",12
"7196","20702",12
"7197","20703",14
"7198","20704",10
"7199","20705",7
"7200","20706",4
"7201","20707",5
"7202","20708",6
"7203","20709",9
"7204","20710",3
"7205","20711",6
"7206","20712",9
"7207","20713",11
"7208","20714",16
"7209","20715",17
"7210","20716",14
"7211","20717",17
"7212","20718",14
"7213","20719",17
"7214","20720",17
"7215","20721",15
"7216","20722",14
"7217","20723",13
"7218","20724",13
"7219","20725",16
"7220","20726",19
"7221","20727",22
"7222","20728",24
"7223","20729",26
"7224","20730",26
"7225","20731",23
"7226","20732",17
"7227","20733",17
"7228","20734",16
"7229","20735",17
"7230","20736",9
"7231","20737",7
"7232","20738",7
"7233","20739",11
"7234","20740",9
"7235","20741",13
"7236","20742",15
"7237","20743",27
"7238","20744",27
"7239","20745",27
"7240","20746",24
"7241","20747",24
"7242","20748",27
"7243","20749",27
"7244","20750",27
"7245","20751",27
"7246","20752",27
"7247","20753",27
"7248","20754",24
"7249","20755",27
"7250","20832",27
"7251","20833",38
"7252","20834",38
"7253","20835",38
"7254","20836",38
"7255","20837",38
"7256","20838",38
"7257","20839",38
"7258","20840",38
"7259","20841",41
"7260","20842",42
"7261","20843",26
"7262","20844",26
"7263","20845",30
"7264","20846",21
"7265","20847",26
"7266","20848",25
"7267","20849",23
"7268","20850",13
"7269","20851",13
"7270","20852",13
"7271","20853",10
"7272","20854",8
"7273","20855",8
"7274","20856",18
"7275","20857",18
"7276","20858",18
"7277","20859",21
"7278","20860",21
"7279","20861",14
"7280","20862",12
"7281","20863",14
"7282","20864",21
"7283","20865",21
"7284","20866",26
"7285","20867",26
"7286","20868",26
"7287","20869",26
"7288","20870",26
"7289","20871",26
"7290","20872",26
"7291","20873",26
"7292","20874",25
"7293","20875",22
"7294","20876",22
"7295","20877",22
"7296","20878",22
"7297","20879",25
"7298","20880",31
"7299","20881",29
"7300","20882",31
"7301","20883",31
"7302","20884",31
"7303","20885",34
"7304","20886",32
"7305","20887",32
"7306","20888",26
"7307","20889",23
"7308","20890",18
"7309","20891",18
"7310","20892",23
"7311","20893",23
"7312","20894",23
"7313","20895",23
"7314","20896",26
"7315","20897",26
"7316","20898",26
"7317","20899",26
"7318","20900",23
"7319","20901",23
"7320","20902",26
"7321","20903",26
"7322","20904",26
"7323","20905",26
"7324","20906",18
"7325","20907",24
"7326","20908",16
"7327","20909",16
"7328","20910",26
"7329","20911",26
"7330","20912",26
"7331","20913",12
"7332","20914",12
"7333","20915",16
"7334","20916",16
"7335","20917",11
"7336","20918",7
"7337","20919",7
"7338","20920",8
"7339","20921",9
"7340","20922",5
"7341","20923",3
"7342","20924",6
"7343","20925",9
"7344","20926",12
"7345","20927",15
"7346","20928",17
"7347","20929",17
"7348","20930",17
"7349","20931",17
"7350","20932",16
"7351","20933",14
"7352","20934",12
"7353","20935",11
"7354","20936",11
"7355","20937",13
"7356","20938",15
"7357","20939",19
"7358","20940",21
"7359","20941",27
"7360","20942",28
"7361","20943",26
"7362","20944",24
"7363","20945",21
"7364","20946",18
"7365","20947",16
"7366","20948",14
"7367","20949",10
"7368","20950",10
"7369","20951",18
"7370","20952",19
"7371","20953",12
"7372","20954",13
"7373","20955",16
"7374","20956",27
"7375","20957",27
"7376","20958",27
"7377","20959",27
"7378","20960",27
"7379","20961",27
"7380","20962",27
"7381","20963",27
"7382","20964",27
"7383","20965",27
"7384","20966",27
"7385","21043",38
"7386","21044",38
"7387","21045",38
"7388","21046",42
"7389","21047",38
"7390","21048",38
"7391","21049",38
"7392","21050",41
"7393","21051",41
"7394","21052",42
"7395","21053",42
"7396","21054",30
"7397","21055",30
"7398","21056",30
"7399","21057",21
"7400","21058",21
"7401","21059",26
"7402","21060",13
"7403","21061",13
"7404","21062",13
"7405","21063",13
"7406","21064",12
"7407","21065",12
"7408","21066",6
"7409","21067",8
"7410","21068",11
"7411","21069",16
"7412","21070",17
"7413","21071",12
"7414","21072",21
"7415","21073",14
"7416","21074",21
"7417","21075",21
"7418","21076",21
"7419","21077",23
"7420","21078",26
"7421","21079",26
"7422","21080",26
"7423","21081",26
"7424","21082",26
"7425","21083",26
"7426","21084",26
"7427","21085",25
"7428","21086",22
"7429","21087",22
"7430","21088",22
"7431","21089",25
"7432","21090",31
"7433","21091",34
"7434","21092",31
"7435","21093",30
"7436","21094",32
"7437","21095",33
"7438","21096",34
"7439","21097",37
"7440","21098",32
"7441","21099",26
"7442","21100",23
"7443","21101",23
"7444","21102",18
"7445","21103",18
"7446","21104",26
"7447","21105",23
"7448","21106",26
"7449","21107",26
"7450","21108",23
"7451","21109",23
"7452","21110",23
"7453","21111",26
"7454","21112",23
"7455","21113",23
"7456","21114",26
"7457","21115",33
"7458","21116",33
"7459","21117",16
"7460","21118",26
"7461","21119",26
"7462","21120",16
"7463","21121",26
"7464","21122",26
"7465","21123",26
"7466","21124",12
"7467","21125",12
"7468","21126",16
"7469","21127",21
"7470","21128",21
"7471","21129",10
"7472","21130",9
"7473","21131",9
"7474","21132",9
"7475","21133",12
"7476","21134",6
"7477","21135",7
"7478","21136",8
"7479","21137",10
"7480","21138",12
"7481","21139",15
"7482","21140",18
"7483","21141",17
"7484","21142",16
"7485","21143",14
"7486","21144",13
"7487","21145",11
"7488","21146",14
"7489","21147",8
"7490","21148",12
"7491","21149",14
"7492","21150",19
"7493","21151",20
"7494","21152",23
"7495","21153",26
"7496","21154",27
"7497","21155",26
"7498","21156",24
"7499","21157",22
"7500","21158",21
"7501","21159",16
"7502","21160",14
"7503","21161",12
"7504","21162",15
"7505","21163",17
"7506","21164",14
"7507","21165",16
"7508","21166",15
"7509","21167",25
"7510","21168",25
"7511","21169",26
"7512","21170",27
"7513","21171",27
"7514","21172",27
"7515","21174",45
"7516","21175",45
"7517","21255",27
"7518","21256",38
"7519","21257",38
"7520","21258",42
"7521","21259",42
"7522","21260",39
"7523","21261",39
"7524","21262",42
"7525","21263",41
"7526","21264",42
"7527","21265",42
"7528","21266",34
"7529","21267",30
"7530","21268",30
"7531","21269",26
"7532","21270",21
"7533","21271",21
"7534","21272",26
"7535","21273",24
"7536","21274",13
"7537","21275",13
"7538","21276",11
"7539","21277",11
"7540","21278",3
"7541","21279",8
"7542","21280",9
"7543","21281",12
"7544","21282",12
"7545","21283",12
"7546","21284",12
"7547","21285",15
"7548","21286",26
"7549","21287",21
"7550","21288",21
"7551","21289",26
"7552","21290",29
"7553","21291",26
"7554","21292",26
"7555","21293",26
"7556","21294",26
"7557","21295",26
"7558","21296",26
"7559","21297",22
"7560","21298",22
"7561","21299",22
"7562","21300",22
"7563","21301",22
"7564","21302",25
"7565","21303",31
"7566","21304",32
"7567","21305",32
"7568","21306",32
"7569","21307",34
"7570","21308",34
"7571","21309",32
"7572","21310",32
"7573","21311",32
"7574","21312",23
"7575","21313",23
"7576","21314",18
"7577","21315",18
"7578","21316",18
"7579","21317",23
"7580","21318",23
"7581","21319",26
"7582","21320",26
"7583","21321",26
"7584","21322",23
"7585","21323",26
"7586","21324",23
"7587","21325",23
"7588","21326",23
"7589","21327",33
"7590","21328",33
"7591","21329",16
"7592","21330",16
"7593","21331",18
"7594","21332",26
"7595","21333",26
"7596","21334",26
"7597","21335",12
"7598","21336",12
"7599","21337",12
"7600","21338",24
"7601","21339",20
"7602","21340",22
"7603","21341",13
"7604","21342",12
"7605","21343",16
"7606","21344",9
"7607","21345",9
"7608","21346",9
"7609","21347",7
"7610","21348",10
"7611","21349",11
"7612","21350",13
"7613","21351",15
"7614","21352",17
"7615","21353",20
"7616","21354",15
"7617","21355",13
"7618","21356",11
"7619","21357",9
"7620","21358",8
"7621","21359",6
"7622","21360",8
"7623","21361",11
"7624","21362",15
"7625","21363",17
"7626","21364",19
"7627","21365",25
"7628","21366",28
"7629","21367",29
"7630","21368",26
"7631","21369",25
"7632","21370",24
"7633","21371",23
"7634","21372",19
"7635","21373",16
"7636","21374",17
"7637","21375",17
"7638","21376",15
"7639","21377",17
"7640","21378",17
"7641","21379",18
"7642","21380",23
"7643","21381",24
"7644","21382",27
"7645","21383",27
"7646","21386",45
"7647","21387",45
"7648","21388",45
"7649","21466",38
"7650","21467",38
"7651","21468",38
"7652","21469",38
"7653","21470",39
"7654","21471",39
"7655","21472",39
"7656","21473",39
"7657","21474",39
"7658","21475",39
"7659","21476",39
"7660","21477",39
"7661","21478",34
"7662","21479",34
"7663","21480",26
"7664","21481",26
"7665","21482",26
"7666","21483",26
"7667","21484",26
"7668","21485",13
"7669","21486",13
"7670","21487",9
"7671","21488",8
"7672","21489",3
"7673","21490",6
"7674","21491",11
"7675","21492",12
"7676","21493",14
"7677","21494",16
"7678","21495",21
"7679","21496",14
"7680","21497",26
"7681","21498",23
"7682","21499",23
"7683","21500",26
"7684","21501",26
"7685","21502",26
"7686","21503",26
"7687","21504",26
"7688","21505",26
"7689","21506",26
"7690","21507",26
"7691","21508",25
"7692","21509",22
"7693","21510",22
"7694","21511",22
"7695","21512",22
"7696","21513",22
"7697","21514",25
"7698","21515",31
"7699","21516",31
"7700","21517",32
"7701","21518",32
"7702","21519",32
"7703","21520",32
"7704","21521",32
"7705","21522",32
"7706","21523",26
"7707","21524",23
"7708","21525",23
"7709","21526",18
"7710","21527",18
"7711","21528",23
"7712","21529",26
"7713","21530",26
"7714","21531",26
"7715","21532",26
"7716","21533",23
"7717","21534",26
"7718","21535",23
"7719","21536",23
"7720","21537",23
"7721","21538",18
"7722","21539",33
"7723","21540",16
"7724","21541",18
"7725","21542",23
"7726","21543",26
"7727","21544",26
"7728","21545",26
"7729","21546",26
"7730","21547",26
"7731","21548",26
"7732","21549",26
"7733","21550",23
"7734","21551",20
"7735","21552",15
"7736","21553",15
"7737","21554",13
"7738","21555",16
"7739","21556",16
"7740","21557",17
"7741","21558",9
"7742","21559",11
"7743","21560",9
"7744","21561",15
"7745","21562",18
"7746","21563",18
"7747","21564",19
"7748","21565",17
"7749","21566",14
"7750","21567",11
"7751","21568",8
"7752","21569",6
"7753","21570",4
"7754","21571",5
"7755","21572",8
"7756","21573",11
"7757","21574",14
"7758","21575",17
"7759","21576",21
"7760","21577",27
"7761","21578",31
"7762","21579",26
"7763","21580",26
"7764","21581",26
"7765","21582",24
"7766","21583",22
"7767","21584",24
"7768","21585",16
"7769","21586",18
"7770","21587",27
"7771","21588",27
"7772","21589",27
"7773","21590",23
"7774","21591",20
"7775","21592",23
"7776","21593",26
"7777","21594",27
"7778","21595",27
"7779","21596",36
"7780","21597",36
"7781","21598",36
"7782","21599",36
"7783","21679",38
"7784","21680",38
"7785","21681",38
"7786","21682",38
"7787","21683",39
"7788","21684",39
"7789","21685",39
"7790","21686",39
"7791","21687",39
"7792","21688",39
"7793","21689",39
"7794","21690",38
"7795","21691",38
"7796","21692",38
"7797","21693",21
"7798","21694",26
"7799","21695",26
"7800","21696",31
"7801","21697",21
"7802","21698",21
"7803","21699",20
"7804","21700",8
"7805","21701",6
"7806","21702",7
"7807","21703",8
"7808","21704",14
"7809","21705",15
"7810","21706",17
"7811","21707",18
"7812","21708",21
"7813","21709",21
"7814","21710",23
"7815","21711",26
"7816","21712",29
"7817","21713",26
"7818","21714",29
"7819","21715",29
"7820","21716",26
"7821","21717",35
"7822","21718",26
"7823","21719",31
"7824","21720",31
"7825","21721",22
"7826","21722",22
"7827","21723",22
"7828","21724",22
"7829","21725",22
"7830","21726",25
"7831","21727",31
"7832","21728",31
"7833","21729",32
"7834","21730",32
"7835","21731",32
"7836","21732",32
"7837","21733",23
"7838","21734",26
"7839","21735",23
"7840","21736",23
"7841","21737",23
"7842","21738",18
"7843","21739",23
"7844","21740",23
"7845","21741",26
"7846","21742",23
"7847","21743",23
"7848","21744",23
"7849","21745",23
"7850","21746",23
"7851","21747",23
"7852","21748",23
"7853","21749",21
"7854","21750",21
"7855","21751",16
"7856","21752",16
"7857","21753",16
"7858","21754",23
"7859","21755",23
"7860","21756",33
"7861","21757",26
"7862","21758",26
"7863","21759",34
"7864","21760",26
"7865","21761",28
"7866","21762",25
"7867","21763",21
"7868","21764",19
"7869","21765",20
"7870","21766",21
"7871","21767",18
"7872","21768",17
"7873","21769",18
"7874","21770",13
"7875","21771",12
"7876","21772",14
"7877","21773",16
"7878","21774",18
"7879","21775",16
"7880","21776",12
"7881","21777",17
"7882","21778",14
"7883","21779",12
"7884","21780",10
"7885","21781",8
"7886","21782",5
"7887","21783",5
"7888","21784",6
"7889","21785",9
"7890","21786",13
"7891","21787",14
"7892","21788",21
"7893","21789",23
"7894","21790",29
"7895","21791",32
"7896","21792",31
"7897","21793",28
"7898","21794",26
"7899","21795",25
"7900","21796",27
"7901","21797",18
"7902","21798",19
"7903","21799",27
"7904","21800",27
"7905","21801",27
"7906","21802",25
"7907","21803",24
"7908","21804",23
"7909","21805",26
"7910","21806",27
"7911","21807",27
"7912","21808",36
"7913","21809",36
"7914","21810",36
"7915","21811",36
"7916","21812",36
"7917","21890",38
"7918","21891",38
"7919","21892",38
"7920","21893",38
"7921","21894",39
"7922","21895",39
"7923","21896",39
"7924","21897",39
"7925","21898",39
"7926","21899",39
"7927","21900",39
"7928","21901",31
"7929","21902",31
"7930","21903",26
"7931","21904",21
"7932","21905",21
"7933","21906",26
"7934","21907",21
"7935","21908",21
"7936","21909",21
"7937","21910",18
"7938","21911",17
"7939","21912",15
"7940","21913",15
"7941","21914",17
"7942","21915",18
"7943","21916",16
"7944","21917",18
"7945","21918",20
"7946","21919",21
"7947","21920",21
"7948","21921",23
"7949","21922",26
"7950","21923",26
"7951","21924",29
"7952","21925",29
"7953","21926",29
"7954","21927",33
"7955","21928",35
"7956","21929",41
"7957","21930",41
"7958","21931",31
"7959","21932",41
"7960","21933",22
"7961","21934",22
"7962","21935",22
"7963","21936",22
"7964","21937",22
"7965","21938",32
"7966","21939",32
"7967","21940",34
"7968","21941",34
"7969","21942",34
"7970","21943",32
"7971","21944",32
"7972","21945",32
"7973","21946",26
"7974","21947",23
"7975","21948",18
"7976","21949",18
"7977","21950",18
"7978","21951",23
"7979","21952",23
"7980","21953",23
"7981","21954",23
"7982","21955",23
"7983","21956",23
"7984","21957",23
"7985","21958",26
"7986","21959",23
"7987","21960",22
"7988","21961",13
"7989","21962",16
"7990","21963",16
"7991","21964",16
"7992","21965",16
"7993","21966",23
"7994","21967",23
"7995","21968",32
"7996","21969",26
"7997","21970",31
"7998","21971",31
"7999","21972",31
"8000","21973",28
"8001","21974",25
"8002","21975",22
"8003","21976",20
"8004","21977",22
"8005","21978",21
"8006","21979",20
"8007","21980",20
"8008","21981",16
"8009","21982",14
"8010","21983",18
"8011","21984",17
"8012","21985",18
"8013","21986",16
"8014","21987",19
"8015","21988",19
"8016","21989",18
"8017","2199",33
"8018","21990",12
"8019","21991",12
"8020","21992",8
"8021","21993",5
"8022","21994",3
"8023","21995",6
"8024","21996",10
"8025","21997",12
"8026","21998",13
"8027","21999",14
"8028","2200",25
"8029","22000",23
"8030","22001",24
"8031","22002",24
"8032","22003",24
"8033","22004",24
"8034","22005",30
"8035","22006",29
"8036","22007",27
"8037","22008",21
"8038","22009",27
"8039","2201",25
"8040","22010",19
"8041","22011",26
"8042","22012",27
"8043","22013",27
"8044","22014",27
"8045","22015",26
"8046","22016",26
"8047","22017",27
"8048","22018",27
"8049","22019",27
"8050","2202",25
"8051","22020",27
"8052","22021",36
"8053","22022",36
"8054","2203",25
"8055","2204",25
"8056","2205",25
"8057","2206",25
"8058","2207",25
"8059","2208",25
"8060","2209",40
"8061","2210",40
"8062","22102",38
"8063","22103",38
"8064","22104",38
"8065","22105",38
"8066","22106",38
"8067","22107",39
"8068","22108",39
"8069","22109",39
"8070","2211",40
"8071","22110",39
"8072","22111",39
"8073","22112",39
"8074","22113",31
"8075","22114",31
"8076","22115",26
"8077","22116",21
"8078","22117",21
"8079","22118",26
"8080","22119",21
"8081","2212",40
"8082","22120",21
"8083","22121",21
"8084","22122",21
"8085","22123",17
"8086","22124",17
"8087","22125",13
"8088","22126",13
"8089","22127",15
"8090","22128",17
"8091","22129",29
"8092","2213",31
"8093","22130",24
"8094","22131",28
"8095","22132",23
"8096","22133",29
"8097","22134",29
"8098","22135",29
"8099","22136",29
"8100","22137",29
"8101","22138",33
"8102","22139",41
"8103","2214",40
"8104","22140",41
"8105","22141",41
"8106","22142",41
"8107","22143",41
"8108","22144",25
"8109","22145",22
"8110","22146",22
"8111","22147",22
"8112","22148",22
"8113","22149",22
"8114","2215",40
"8115","22150",25
"8116","22151",34
"8117","22152",34
"8118","22153",34
"8119","22154",34
"8120","22155",34
"8121","22156",32
"8122","22157",32
"8123","22158",26
"8124","22159",23
"8125","2216",31
"8126","22160",23
"8127","22161",18
"8128","22162",23
"8129","22163",23
"8130","22164",23
"8131","22165",23
"8132","22166",23
"8133","22167",23
"8134","22168",23
"8135","22169",23
"8136","2217",31
"8137","22170",23
"8138","22171",23
"8139","22172",22
"8140","22173",18
"8141","22174",16
"8142","22175",15
"8143","22176",13
"8144","22177",16
"8145","22178",16
"8146","22179",18
"8147","2218",31
"8148","22180",25
"8149","22181",26
"8150","22182",26
"8151","22183",26
"8152","22184",31
"8153","22185",30
"8154","22186",27
"8155","22187",26
"8156","22188",23
"8157","22189",23
"8158","2219",31
"8159","22190",23
"8160","22191",21
"8161","22192",22
"8162","22193",23
"8163","22194",17
"8164","22195",16
"8165","22196",18
"8166","22197",18
"8167","22198",18
"8168","22199",19
"8169","2220",31
"8170","22200",19
"8171","22201",19
"8172","22202",17
"8173","22203",14
"8174","22204",12
"8175","22205",8
"8176","22206",5
"8177","22207",7
"8178","22208",8
"8179","22209",10
"8180","2221",31
"8181","22210",12
"8182","22211",16
"8183","22212",19
"8184","22213",23
"8185","22214",24
"8186","22215",24
"8187","22216",24
"8188","22217",24
"8189","22218",31
"8190","22219",26
"8191","2222",31
"8192","22220",23
"8193","22221",27
"8194","22222",27
"8195","22223",27
"8196","22224",27
"8197","22225",27
"8198","22226",27
"8199","22227",27
"8200","22228",27
"8201","22229",27
"8202","2223",40
"8203","22230",27
"8204","22231",27
"8205","22232",27
"8206","22233",27
"8207","22234",36
"8208","2224",58
"8209","22313",38
"8210","22314",38
"8211","22315",38
"8212","22316",38
"8213","22317",39
"8214","22318",39
"8215","22319",39
"8216","22320",39
"8217","22321",39
"8218","22322",31
"8219","22323",31
"8220","22324",31
"8221","22325",31
"8222","22326",26
"8223","22327",21
"8224","22328",21
"8225","22329",21
"8226","22330",26
"8227","22331",21
"8228","22332",21
"8229","22333",27
"8230","22334",18
"8231","22335",17
"8232","22336",13
"8233","22337",11
"8234","22338",13
"8235","22339",17
"8236","22340",28
"8237","22341",29
"8238","22342",28
"8239","22343",28
"8240","22344",29
"8241","22345",29
"8242","22346",29
"8243","22347",46
"8244","22348",46
"8245","22349",46
"8246","22350",46
"8247","22351",41
"8248","22352",41
"8249","22353",36
"8250","22354",41
"8251","22355",25
"8252","22356",22
"8253","22357",22
"8254","22358",22
"8255","22359",22
"8256","22360",22
"8257","22361",25
"8258","22362",34
"8259","22363",34
"8260","22364",34
"8261","22365",34
"8262","22366",34
"8263","22367",34
"8264","22368",32
"8265","22369",26
"8266","22370",23
"8267","22371",23
"8268","22372",18
"8269","22373",23
"8270","22374",23
"8271","22375",23
"8272","22376",23
"8273","22377",23
"8274","22378",23
"8275","22379",23
"8276","22380",23
"8277","22381",23
"8278","22382",23
"8279","22383",19
"8280","22384",16
"8281","22385",15
"8282","22386",13
"8283","22387",12
"8284","22388",13
"8285","22389",16
"8286","22390",16
"8287","22391",22
"8288","22392",23
"8289","22393",26
"8290","22394",26
"8291","22395",26
"8292","22396",26
"8293","22397",32
"8294","22398",27
"8295","22399",26
"8296","22400",25
"8297","22401",24
"8298","22402",23
"8299","22403",24
"8300","22404",23
"8301","22405",18
"8302","22406",18
"8303","22407",18
"8304","22408",18
"8305","22409",16
"8306","22410",16
"8307","22411",22
"8308","22412",21
"8309","22413",20
"8310","22414",17
"8311","22415",14
"8312","22416",12
"8313","22417",8
"8314","22418",8
"8315","22419",9
"8316","22420",9
"8317","22421",14
"8318","22422",15
"8319","22423",18
"8320","22424",20
"8321","22425",21
"8322","22426",24
"8323","22427",24
"8324","22428",24
"8325","22429",22
"8326","22430",24
"8327","22431",26
"8328","22432",27
"8329","22433",27
"8330","22434",27
"8331","22435",27
"8332","22436",27
"8333","22439",27
"8334","22440",27
"8335","22441",27
"8336","22442",27
"8337","22443",36
"8338","22526",38
"8339","22527",38
"8340","22528",39
"8341","22529",39
"8342","22530",39
"8343","22531",39
"8344","22532",39
"8345","22533",39
"8346","22534",31
"8347","22535",31
"8348","22536",31
"8349","22537",26
"8350","22538",26
"8351","22539",21
"8352","22540",21
"8353","22541",21
"8354","22542",21
"8355","22543",26
"8356","22544",29
"8357","22545",28
"8358","22546",29
"8359","22547",17
"8360","22548",17
"8361","22549",11
"8362","22550",11
"8363","22551",17
"8364","22552",21
"8365","22553",21
"8366","22554",28
"8367","22555",29
"8368","22556",29
"8369","22557",33
"8370","22558",33
"8371","22559",31
"8372","22560",46
"8373","22561",46
"8374","22562",46
"8375","22563",41
"8376","22564",41
"8377","22565",31
"8378","22566",31
"8379","22567",25
"8380","22568",25
"8381","22569",25
"8382","22570",22
"8383","22571",25
"8384","22572",31
"8385","22573",31
"8386","22574",41
"8387","22575",41
"8388","22576",45
