"","fromId","min_travel_time"
"9596","24673",20
"9597","24674",20
"9598","24675",24
"9599","24676",24
"9600","24677",38
"9601","24678",35
"9602","24679",38
"9603","24680",40
"9604","24681",39
"9605","24682",34
"9606","24683",32
"9607","24684",31
"9608","24685",31
"9609","24686",31
"9610","24687",31
"9611","24688",25
"9612","24689",31
"9613","24690",31
"9614","24691",31
"9615","24692",31
"9616","24693",31
"9617","24694",31
"9618","24695",30
"9619","24696",30
"9620","24697",29
"9621","24698",30
"9622","24699",29
"9623","24700",27
"9624","24701",26
"9625","24702",22
"9626","24703",26
"9627","24704",31
"9628","24705",31
"9629","24706",35
"9630","24707",34
"9631","24708",20
"9632","24709",38
"9633","24710",38
"9634","24711",33
"9635","24712",29
"9636","24713",25
"9637","24714",22
"9638","24715",17
"9639","24716",16
"9640","24717",16
"9641","24718",16
"9642","24719",17
"9643","24720",22
"9644","24721",26
"9645","24722",27
"9646","24723",28
"9647","24724",29
"9648","24725",20
"9649","24726",20
"9650","24727",13
"9651","24728",29
"9652","24729",29
"9653","24730",26
"9654","24731",20
"9655","24732",20
"9656","24733",23
"9657","24734",23
"9658","24735",20
"9659","24736",23
"9660","24737",19
"9661","24738",19
"9662","24739",19
"9663","24740",19
"9664","24741",19
"9665","24742",19
"9666","24743",27
"9667","24744",24
"9668","24745",24
"9669","24746",21
"9670","24747",21
"9671","24748",24
"9672","24749",24
"9673","24750",27
"9674","24751",27
"9675","24752",27
"9676","24753",27
"9677","24754",27
"9678","24755",22
"9679","24756",22
"9680","24757",22
"9681","24758",16
"9682","24759",16
"9683","24760",22
"9684","24761",22
"9685","24854",39
"9686","24855",34
"9687","24856",34
"9688","24857",34
"9689","24858",34
"9690","24859",34
"9691","24860",34
"9692","24861",34
"9693","24862",34
"9694","24863",32
"9695","24864",26
"9696","24865",26
"9697","24866",29
"9698","24867",18
"9699","24868",19
"9700","24869",11
"9701","24870",16
"9702","24871",21
"9703","24872",26
"9704","24873",26
"9705","24874",26
"9706","24875",26
"9707","24876",26
"9708","24877",26
"9709","24878",26
"9710","24879",26
"9711","24880",26
"9712","24881",26
"9713","24882",26
"9714","24883",20
"9715","24884",20
"9716","24885",20
"9717","24886",24
"9718","24887",28
"9719","24888",35
"9720","24889",35
"9721","24890",35
"9722","24891",38
"9723","24892",38
"9724","24893",39
"9725","24894",32
"9726","24895",31
"9727","24896",28
"9728","24897",31
"9729","24898",25
"9730","24899",25
"9731","24900",31
"9732","24901",31
"9733","24902",31
"9734","24903",31
"9735","24904",31
"9736","24905",31
"9737","24906",30
"9738","24907",27
"9739","24908",26
"9740","24909",27
"9741","24910",27
"9742","24911",25
"9743","24912",25
"9744","24913",22
"9745","24914",26
"9746","24915",26
"9747","24916",31
"9748","24917",31
"9749","24918",20
"9750","24919",34
"9751","24920",34
"9752","24921",34
"9753","24922",33
"9754","24923",29
"9755","24924",29
"9756","24925",29
"9757","24926",22
"9758","24927",22
"9759","24928",16
"9760","24929",17
"9761","24930",17
"9762","24931",22
"9763","24932",26
"9764","24933",29
"9765","24934",29
"9766","24935",29
"9767","24936",20
"9768","24937",20
"9769","24938",29
"9770","24939",13
"9771","24940",13
"9772","24941",13
"9773","24942",20
"9774","24943",13
"9775","24944",23
"9776","24945",20
"9777","24946",20
"9778","24947",20
"9779","24948",22
"9780","24949",19
"9781","24950",19
"9782","24951",17
"9783","24952",19
"9784","24953",19
"9785","24954",24
"9786","24955",24
"9787","24956",24
"9788","24957",21
"9789","24958",18
"9790","24959",21
"9791","24960",24
"9792","24961",27
"9793","24962",27
"9794","24963",27
"9795","24964",27
"9796","24965",27
"9797","24966",22
"9798","24967",22
"9799","24968",16
"9800","24969",16
"9801","24970",16
"9802","24971",16
"9803","24972",22
"9804","25067",34
"9805","25068",34
"9806","25069",34
"9807","25070",34
"9808","25071",34
"9809","25072",34
"9810","25073",34
"9811","25074",33
"9812","25075",30
"9813","25076",24
"9814","25077",22
"9815","25078",18
"9816","25079",16
"9817","25080",16
"9818","25081",14
"9819","25082",16
"9820","25083",21
"9821","25084",26
"9822","25085",26
"9823","25086",26
"9824","25087",26
"9825","25088",26
"9826","25089",26
"9827","25090",26
"9828","25091",26
"9829","25092",26
"9830","25093",26
"9831","25094",26
"9832","25095",26
"9833","25096",20
"9834","25097",20
"9835","25098",20
"9836","25099",28
"9837","25100",28
"9838","25101",35
"9839","25102",35
"9840","25103",35
"9841","25104",38
"9842","25105",36
"9843","25106",36
"9844","25107",32
"9845","25108",31
"9846","25109",28
"9847","25110",26
"9848","25111",25
"9849","25112",31
"9850","25113",31
"9851","25114",32
"9852","25115",31
"9853","25116",29
"9854","25117",29
"9855","25118",31
"9856","25119",26
"9857","25120",24
"9858","25121",26
"9859","25122",24
"9860","25123",24
"9861","25124",22
"9862","25125",22
"9863","25126",18
"9864","25127",26
"9865","25128",27
"9866","25129",34
"9867","25130",31
"9868","25131",20
"9869","25132",31
"9870","25133",34
"9871","25134",34
"9872","25135",29
"9873","25136",29
"9874","25137",29
"9875","25138",29
"9876","25139",17
"9877","25140",17
"9878","25141",17
"9879","25142",17
"9880","25143",22
"9881","25144",28
"9882","25145",29
"9883","25146",26
"9884","25147",29
"9885","25148",20
"9886","25149",20
"9887","25150",20
"9888","25151",29
"9889","25152",29
"9890","25153",13
"9891","25154",20
"9892","25155",13
"9893","25156",13
"9894","25157",20
"9895","25158",20
"9896","25159",20
"9897","25160",20
"9898","25161",19
"9899","25162",17
"9900","25163",16
"9901","25164",17
"9902","25165",19
"9903","25166",19
"9904","25167",24
"9905","25168",21
"9906","25169",21
"9907","25170",21
"9908","25171",24
"9909","25172",24
"9910","25173",27
"9911","25174",27
"9912","25175",27
"9913","25176",27
"9914","25177",27
"9915","25178",27
"9916","25179",22
"9917","25180",22
"9918","25181",16
"9919","25182",16
"9920","25183",16
"9921","25184",16
"9922","25185",16
"9923","25278",34
"9924","25279",34
"9925","25280",34
"9926","25281",34
"9927","25282",26
"9928","25283",34
"9929","25284",26
"9930","25285",26
"9931","25286",26
"9932","25287",25
"9933","25288",25
"9934","25289",19
"9935","25290",17
"9936","25291",13
"9937","25292",13
"9938","25293",16
"9939","25294",16
"9940","25295",31
"9941","25296",26
"9942","25297",26
"9943","25298",26
"9944","25299",26
"9945","25300",26
"9946","25301",26
"9947","25302",26
"9948","25303",26
"9949","25304",26
"9950","25305",26
"9951","25306",20
"9952","25307",20
"9953","25308",26
"9954","25309",28
"9955","25310",28
"9956","25311",28
"9957","25312",28
"9958","25313",29
"9959","25314",35
"9960","25315",35
"9961","25316",38
"9962","25317",36
"9963","25318",32
"9964","25319",31
"9965","25320",28
"9966","25321",25
"9967","25322",25
"9968","25323",26
"9969","25324",31
"9970","25325",31
"9971","25326",29
"9972","25327",29
"9973","25328",26
"9974","25329",26
"9975","25330",26
"9976","25331",24
"9977","25332",29
"9978","25333",22
"9979","25334",22
"9980","25335",20
"9981","25336",18
"9982","25337",18
"9983","25338",22
"9984","25339",27
"9985","25340",30
"9986","25341",31
"9987","25342",20
"9988","25343",20
"9989","25344",29
"9990","25345",29
"9991","25346",29
"9992","25347",29
"9993","25348",26
"9994","25349",26
"9995","25350",22
"9996","25351",17
"9997","25352",16
"9998","25353",17
"9999","25354",22
"10000","25355",26
"10001","25356",26
"10002","25357",26
"10003","25358",26
"10004","25359",20
"10005","25360",20
"10006","25361",20
"10007","25362",29
"10008","25363",20
"10009","25364",20
"10010","25365",20
"10011","25366",20
"10012","25367",13
"10013","25368",20
"10014","25369",20
"10015","25370",20
"10016","25371",19
"10017","25372",17
"10018","25373",19
"10019","25374",17
"10020","25375",14
"10021","25376",17
"10022","25377",19
"10023","25378",19
"10024","25379",21
"10025","25380",18
"10026","25381",18
"10027","25382",21
"10028","25383",24
"10029","25384",22
"10030","25385",27
"10031","25386",28
"10032","25387",22
"10033","25388",27
"10034","25389",27
"10035","25390",22
"10036","25391",22
"10037","25392",16
"10038","25393",16
"10039","25394",16
"10040","25395",16
"10041","25396",16
"10042","25397",16
"10043","25490",34
"10044","25491",26
"10045","25492",34
"10046","25493",26
"10047","25494",26
"10048","25495",26
"10049","25496",26
"10050","25497",26
"10051","25498",26
"10052","25499",26
"10053","25500",26
"10054","25501",26
"10055","25502",20
"10056","25503",17
"10057","25504",11
"10058","25505",13
"10059","25506",14
"10060","25507",39
"10061","25508",31
"10062","25509",31
"10063","25510",35
"10064","25511",26
"10065","25512",35
"10066","25513",35
"10067","25514",26
"10068","25515",26
"10069","25516",26
"10070","25517",26
"10071","25518",26
"10072","25519",26
"10073","25520",20
"10074","25521",20
"10075","25522",26
"10076","25523",29
"10077","25524",29
"10078","25525",35
"10079","25526",35
"10080","25527",35
"10081","25528",32
"10082","25529",31
"10083","25530",28
"10084","25531",31
"10085","25532",28
"10086","25533",28
"10087","25534",22
"10088","25535",26
"10089","25536",28
"10090","25537",31
"10091","25538",26
"10092","25539",26
"10093","25540",26
"10094","25541",22
"10095","25542",22
"10096","25543",21
"10097","25544",21
"10098","25545",20
"10099","25546",20
"10100","25547",18
"10101","25548",20
"10102","25549",18
"10103","25550",18
"10104","25551",22
"10105","25552",25
"10106","25553",27
"10107","25554",20
"10108","25555",20
"10109","25556",31
"10110","25557",29
"10111","25558",26
"10112","25559",24
"10113","25560",24
"10114","25561",20
"10115","25562",20
"10116","25563",17
"10117","25564",17
"10118","25565",20
"10119","25566",22
"10120","25567",29
"10121","25568",20
"10122","25569",20
"10123","25570",26
"10124","25571",20
"10125","25572",20
"10126","25573",20
"10127","25574",20
"10128","25575",20
"10129","25576",20
"10130","25577",20
"10131","25578",13
"10132","25579",13
"10133","25580",13
"10134","25581",20
"10135","25582",13
"10136","25583",19
"10137","25584",18
"10138","25585",15
"10139","25586",12
"10140","25587",12
"10141","25588",15
"10142","25589",18
"10143","25590",17
"10144","25591",18
"10145","25592",21
"10146","25593",14
"10147","25594",21
"10148","25595",21
"10149","25596",22
"10150","25597",22
"10151","25598",22
"10152","25599",22
"10153","25600",22
"10154","25601",22
"10155","25602",22
"10156","25603",22
"10157","25604",22
"10158","25605",22
"10159","25606",16
"10160","25607",16
"10161","25608",16
"10162","25609",21
"10163","25701",26
"10164","25702",26
"10165","25703",26
"10166","25704",26
"10167","25705",26
"10168","25706",19
"10169","25707",26
"10170","25708",26
"10171","25709",26
"10172","25710",26
"10173","25711",26
"10174","25712",23
"10175","25713",25
"10176","25714",10
"10177","25715",10
"10178","25716",8
"10179","25717",14
"10180","25718",15
"10181","25719",39
"10182","25720",39
"10183","25721",39
"10184","25722",35
"10185","25723",33
"10186","25724",35
"10187","25725",33
"10188","25726",35
"10189","25727",33
"10190","25728",29
"10191","25729",26
"10192","25730",28
"10193","25731",20
"10194","25732",26
"10195","25733",28
"10196","25734",26
"10197","25735",26
"10198","25736",35
"10199","25737",26
"10200","25738",38
"10201","25739",39
"10202","25740",32
"10203","25741",31
"10204","25742",28
"10205","25743",25
"10206","25744",25
"10207","25745",19
"10208","25746",28
"10209","25747",28
"10210","25748",31
"10211","25749",29
"10212","25750",26
"10213","25751",22
"10214","25752",22
"10215","25753",22
"10216","25754",19
"10217","25755",17
"10218","25756",16
"10219","25757",19
"10220","25758",17
"10221","25759",17
"10222","25760",16
"10223","25761",17
"10224","25762",25
"10225","25763",22
"10226","25764",26
"10227","25765",20
"10228","25766",20
"10229","25767",31
"10230","25768",31
"10231","25769",34
"10232","25770",29
"10233","25771",29
"10234","25772",26
"10235","25773",20
"10236","25774",20
"10237","25775",17
"10238","25776",20
"10239","25777",20
"10240","25778",24
"10241","25779",20
"10242","25780",20
"10243","25781",20
"10244","25782",20
"10245","25783",20
"10246","25784",20
"10247","25785",20
"10248","25786",20
"10249","25787",20
"10250","25788",20
"10251","25789",20
"10252","25790",13
"10253","25791",13
"10254","25792",13
"10255","25793",13
"10256","25794",13
"10257","25795",13
"10258","25796",13
"10259","25797",12
"10260","25798",8
"10261","25799",12
"10262","25800",15
"10263","25801",15
"10264","25802",15
"10265","25803",18
"10266","25804",22
"10267","25805",21
"10268","25806",24
"10269","25807",24
"10270","25808",24
"10271","25809",22
"10272","25810",22
"10273","25811",22
"10274","25812",22
"10275","25813",22
"10276","25814",22
"10277","25815",22
"10278","25816",20
"10279","25817",16
"10280","25818",16
"10281","25819",15
"10282","25820",16
"10283","25821",19
"10284","25913",26
"10285","25914",26
"10286","25915",26
"10287","25916",26
"10288","25917",19
"10289","25918",19
"10290","25919",19
"10291","25920",19
"10292","25921",19
"10293","25922",19
"10294","25923",19
"10295","25924",19
"10296","25925",23
"10297","25926",19
"10298","25927",8
"10299","25928",6
"10300","25929",15
"10301","25930",15
"10302","25931",16
"10303","25932",39
"10304","25933",39
"10305","25934",39
"10306","25935",39
"10307","25936",33
"10308","25937",33
"10309","25938",33
"10310","25939",33
"10311","25940",33
"10312","25941",28
"10313","25942",28
"10314","25943",20
"10315","25944",28
"10316","25945",28
"10317","25946",26
"10318","25947",26
"10319","25948",26
"10320","25949",26
"10321","25950",35
"10322","25951",26
"10323","25952",26
"10324","25953",26
"10325","25954",26
"10326","25955",28
"10327","25956",22
"10328","25957",21
"10329","25958",25
"10330","25959",28
"10331","25960",31
"10332","25961",32
"10333","25962",26
"10334","25963",22
"10335","25964",22
"10336","25965",19
"10337","25966",19
"10338","25967",18
"10339","25968",16
"10340","25969",13
"10341","25970",12
"10342","25971",15
"10343","25972",14
"10344","25973",18
"10345","25974",18
"10346","25975",20
"10347","25976",23
"10348","25977",26
"10349","25978",20
"10350","25979",20
"10351","25980",27
"10352","25981",27
"10353","25982",27
"10354","25983",33
"10355","25984",29
"10356","25985",26
"10357","25986",22
"10358","25987",22
"10359","25988",20
"10360","25989",20
"10361","25990",20
"10362","25991",20
"10363","25992",20
"10364","25993",20
"10365","25994",20
"10366","25995",20
"10367","25996",20
"10368","25997",20
"10369","25998",20
"10370","25999",20
"10371","26000",20
"10372","26001",20
"10373","26002",20
"10374","26003",13
"10375","26004",13
"10376","26005",13
"10377","26006",13
"10378","26007",12
"10379","26008",13
"10380","26009",13
"10381","26010",7
"10382","26011",11
"10383","26012",13
"10384","26013",17
"10385","26014",12
"10386","26015",17
"10387","26016",15
"10388","26017",21
"10389","26018",23
"10390","26019",27
"10391","26020",28
"10392","26021",27
"10393","26022",27
"10394","26023",22
"10395","26024",22
"10396","26025",22
"10397","26026",22
"10398","26027",16
"10399","26028",16
"10400","26029",16
"10401","26030",15
"10402","26031",13
"10403","26032",16
"10404","26033",16
"10405","26125",26
"10406","26126",26
"10407","26127",19
"10408","26128",16
"10409","26129",19
"10410","26130",16
"10411","26131",16
"10412","26132",19
"10413","26133",16
"10414","26134",19
"10415","26135",19
"10416","26136",16
"10417","26137",16
"10418","26138",12
"10419","26139",3
"10420","26140",8
"10421","26141",8
"10422","26142",11
"10423","26143",39
"10424","26144",39
"10425","26145",39
"10426","26146",39
"10427","26147",41
"10428","26148",28
"10429","26149",33
"10430","26150",33
"10431","26151",28
"10432","26152",28
"10433","26153",28
"10434","26154",20
"10435","26155",28
"10436","26156",28
"10437","26157",29
"10438","26158",33
"10439","26159",35
"10440","26160",35
"10441","26161",38
"10442","26162",38
"10443","26163",38
"10444","26164",36
"10445","26165",26
"10446","26166",26
"10447","26167",26
"10448","26168",25
"10449","26169",25
"10450","26170",25
"10451","26171",28
"10452","26172",31
"10453","26173",26
"10454","26174",26
"10455","26175",22
"10456","26176",19
"10457","26177",15
"10458","26178",15
"10459","26179",16
"10460","26180",13
"10461","26181",13
"10462","26182",14
"10463","26183",12
"10464","26184",11
"10465","26185",20
"10466","26186",15
"10467","26187",20
"10468","26188",20
"10469","26189",20
"10470","26190",20
"10471","26191",27
"10472","26192",27
"10473","26193",27
"10474","26194",27
"10475","26195",27
"10476","26196",29
"10477","26197",29
"10478","26198",22
"10479","26199",22
"10480","26200",22
"10481","26201",20
"10482","26202",20
"10483","26203",20
"10484","26204",20
"10485","26205",20
"10486","26206",20
"10487","26207",20
"10488","26208",20
"10489","26209",20
"10490","26210",20
"10491","26211",20
"10492","26212",20
"10493","26213",20
"10494","26214",20
"10495","26215",20
"10496","26216",13
"10497","26217",13
"10498","26218",13
"10499","26219",10
"10500","2622",33
"10501","26220",8
"10502","26221",5
"10503","26222",3
"10504","26223",3
"10505","26224",6
"10506","26225",10
"10507","26226",13
"10508","26227",15
"10509","26228",18
"10510","26229",21
"10511","2623",33
"10512","26230",23
"10513","26231",27
"10514","26232",27
"10515","26233",27
"10516","26234",26
"10517","26235",24
"10518","26236",22
"10519","26237",21
"10520","26238",22
"10521","26239",17
"10522","2624",33
"10523","26240",16
"10524","26241",14
"10525","26242",12
"10526","26243",10
"10527","26244",16
"10528","26245",16
"10529","2625",33
"10530","2626",33
"10531","2627",25
"10532","2628",25
"10533","2629",25
"10534","2630",25
"10535","2631",25
"10536","2632",25
"10537","2633",25
"10538","26337",26
"10539","26338",19
"10540","26339",19
"10541","2634",25
"10542","26340",19
"10543","26341",16
"10544","26342",16
"10545","26343",16
"10546","26344",16
"10547","26345",16
"10548","26346",16
"10549","26347",19
"10550","26348",16
"10551","26349",14
"10552","2635",34
"10553","26350",16
"10554","26351",2
"10555","26352",4
"10556","26353",7
"10557","26354",10
"10558","26355",18
"10559","26356",22
"10560","26357",22
"10561","26358",22
"10562","26359",28
"10563","2636",34
"10564","26360",28
"10565","26361",33
"10566","26362",28
"10567","26363",28
"10568","26364",28
"10569","26365",28
"10570","26366",28
"10571","26367",20
"10572","26368",28
"10573","26369",28
"10574","2637",28
"10575","26370",33
"10576","26371",33
"10577","26372",38
"10578","26373",38
"10579","26374",38
"10580","26375",40
"10581","26376",39
"10582","26377",36
"10583","26378",31
"10584","26379",36
"10585","2638",28
"10586","26380",26
"10587","26381",26
"10588","26382",26
"10589","26383",28
"10590","26384",31
"10591","26385",31
"10592","26386",26
"10593","26387",22
"10594","26388",21
"10595","26389",19
"10596","2639",22
"10597","26390",16
"10598","26391",13
"10599","26392",10
"10600","26393",7
"10601","26394",10
"10602","26395",12
"10603","26396",9
"10604","26397",13
"10605","26398",15
"10606","26399",15
"10607","2640",28
"10608","26400",20
"10609","26401",20
"10610","26402",20
"10611","26403",27
"10612","26404",27
"10613","26405",27
"10614","26406",27
"10615","26407",27
"10616","26408",27
"10617","26409",27
"10618","2641",22
"10619","26410",22
"10620","26411",22
"10621","26412",26
"10622","26413",26
"10623","26414",26
"10624","26415",26
"10625","26416",20
"10626","26417",20
"10627","26418",20
"10628","26419",20
"10629","2642",22
"10630","26420",20
"10631","26421",20
"10632","26422",12
"10633","26423",20
"10634","26424",12
"10635","26425",20
"10636","26426",20
"10637","26427",20
"10638","26428",20
"10639","26429",13
"10640","2643",28
"10641","26430",13
"10642","26431",13
"10643","26432",10
"10644","26433",12
"10645","26434",4
"10646","26435",2
"10647","26436",3
"10648","26437",7
"10649","26438",10
"10650","26439",12
"10651","2644",28
"10652","26440",12
"10653","26441",16
"10654","26442",21
"10655","26443",29
"10656","26444",29
"10657","26445",27
"10658","26446",24
"10659","26447",23
"10660","26448",23
"10661","26449",19
"10662","2645",28
"10663","26450",18
"10664","26451",18
"10665","26452",14
"10666","26453",14
"10667","26454",10
"10668","26455",9
"10669","26456",11
"10670","26457",16
"10671","26458",22
"10672","2646",28
"10673","2647",34
"10674","2648",34
"10675","2649",34
"10676","2650",51
"10677","2651",51
"10678","26548",26
"10679","26549",26
"10680","26550",19
"10681","26551",26
"10682","26552",26
"10683","26553",19
"10684","26554",19
"10685","26555",19
"10686","26556",19
"10687","26557",16
"10688","26558",16
"10689","26559",16
"10690","26560",11
"10691","26561",11
"10692","26562",9
"10693","26563",6
"10694","26564",8
"10695","26565",13
"10696","26566",13
"10697","26567",18
"10698","26568",21
"10699","26569",22
"10700","26570",22
"10701","26571",22
"10702","26572",33
"10703","26573",28
"10704","26574",28
"10705","26575",22
"10706","26576",28
"10707","26577",28
"10708","26578",28
"10709","26579",28
"10710","26580",28
"10711","26581",33
"10712","26582",33
"10713","26583",33
"10714","26584",33
"10715","26585",41
"10716","26586",41
"10717","26587",40
"10718","26588",39
"10719","26589",34
"10720","26590",31
"10721","26591",31
"10722","26592",31
"10723","26593",28
"10724","26594",31
"10725","26595",32
"10726","26596",34
"10727","26597",26
"10728","26598",26
"10729","26599",24
"10730","26600",23
"10731","26601",19
"10732","26602",16
"10733","26603",13
"10734","26604",12
"10735","26605",4
"10736","26606",3
"10737","26607",5
"10738","26608",9
"10739","26609",11
"10740","26610",15
"10741","26611",20
"10742","26612",20
"10743","26613",15
"10744","26614",20
"10745","26615",24
"10746","26616",24
"10747","26617",27
"10748","26618",27
"10749","26619",27
"10750","26620",27
"10751","26621",27
"10752","26622",22
"10753","26623",29
"10754","26624",28
"10755","26625",29
"10756","26626",26
"10757","26627",26
"10758","26628",21
"10759","26629",20
"10760","26630",20
"10761","26631",20
"10762","26632",20
"10763","26633",20
"10764","26634",20
"10765","26635",12
"10766","26636",12
"10767","26637",12
"10768","26638",20
"10769","26639",20
"10770","26640",12
"10771","26641",12
"10772","26642",12
"10773","26643",13
"10774","26644",12
"10775","26645",7
"10776","26646",5
"10777","26647",5
"10778","26648",7
"10779","26649",12
"10780","26650",10
"10781","26651",12
"10782","26652",12
"10783","26653",16
"10784","26654",21
"10785","26655",23
"10786","26656",29
"10787","26657",27
"10788","26658",24
"10789","26659",21
"10790","26660",18
"10791","26661",16
"10792","26662",15
"10793","26663",16
"10794","26664",11
"10795","26665",9
"10796","26666",8
"10797","26667",7
"10798","26668",13
"10799","26669",20
"10800","26670",22
"10801","26760",34
"10802","26761",26
"10803","26762",26
"10804","26763",26
"10805","26764",26
"10806","26765",26
"10807","26766",26
"10808","26767",19
"10809","26768",26
"10810","26769",26
"10811","26770",19
"10812","26771",19
"10813","26772",16
"10814","26773",13
"10815","26774",12
"10816","26775",7
"10817","26776",9
"10818","26777",11
"10819","26778",13
"10820","26779",13
"10821","26780",13
"10822","26781",20
"10823","26782",22
"10824","26783",22
"10825","26784",22
"10826","26785",22
"10827","26786",22
"10828","26787",22
"10829","26788",22
"10830","26789",28
"10831","26790",22
"10832","26791",28
"10833","26792",28
"10834","26793",28
"10835","26794",28
"10836","26795",28
"10837","26796",33
"10838","26797",33
"10839","26798",33
"10840","26799",33
"10841","26800",40
"10842","26801",39
"10843","26802",36
"10844","26803",36
"10845","26804",31
"10846","26805",26
"10847","26806",31
"10848","26807",34
"10849","26808",34
"10850","26809",26
"10851","26810",26
"10852","26811",26
"10853","26812",25
"10854","26813",21
"10855","26814",16
"10856","26815",13
"10857","26816",11
"10858","26817",7
"10859","26818",3
"10860","26819",4
"10861","26820",10
"10862","26821",11
"10863","26822",13
"10864","26823",18
"10865","26824",20
"10866","26825",16
"10867","26826",16
"10868","26827",20
"10869","26828",24
"10870","26829",24
"10871","26830",27
"10872","26831",27
"10873","26832",27
"10874","26833",27
"10875","26834",29
"10876","26835",27
"10877","26836",28
"10878","26837",28
"10879","26838",28
"10880","26839",28
"10881","26840",26
"10882","26841",21
"10883","26842",20
"10884","26843",20
"10885","26844",20
"10886","26845",20
"10887","26846",20
"10888","26847",20
"10889","26848",20
"10890","26849",12
"10891","26850",12
"10892","26851",12
"10893","26852",12
"10894","26853",11
"10895","26854",12
"10896","26855",12
"10897","26856",12
"10898","26857",10
"10899","26858",8
"10900","26859",7
"10901","26860",9
"10902","26861",10
"10903","26862",12
"10904","26863",12
"10905","26864",12
"10906","26865",12
"10907","26866",14
"10908","26867",14
"10909","26868",14
"10910","26869",23
"10911","26870",14
"10912","26871",14
"10913","26872",21
"10914","26873",22
"10915","26874",14
"10916","26875",15
"10917","26876",9
"10918","26877",7
"10919","26878",5
"10920","26879",4
"10921","26880",6
"10922","26881",11
"10923","26882",20
"10924","26883",22
"10925","26972",26
"10926","26973",26
"10927","26974",26
"10928","26975",26
"10929","26976",26
"10930","26977",26
"10931","26978",26
"10932","26979",26
"10933","26980",26
"10934","26981",19
"10935","26982",24
"10936","26983",16
"10937","26984",16
"10938","26985",13
"10939","26986",11
"10940","26987",11
"10941","26988",13
"10942","26989",13
"10943","26990",13
"10944","26991",13
"10945","26992",21
"10946","26993",13
"10947","26994",13
"10948","26995",22
"10949","26996",22
"10950","26997",22
"10951","26998",22
"10952","26999",22
"10953","27000",22
"10954","27001",22
"10955","27002",22
"10956","27003",28
"10957","27004",28
"10958","27005",28
"10959","27006",28
"10960","27007",28
"10961","27008",28
"10962","27009",33
"10963","27010",33
"10964","27011",33
"10965","27012",40
"10966","27013",33
"10967","27014",36
"10968","27015",31
"10969","27016",31
"10970","27017",31
"10971","27018",36
"10972","27019",36
"10973","27020",26
"10974","27021",26
"10975","27022",25
"10976","27023",23
"10977","27024",22
"10978","27025",16
"10979","27026",14
"10980","27027",13
"10981","27028",9
"10982","27029",12
"10983","27030",10
"10984","27031",7
"10985","27032",9
"10986","27033",11
"10987","27034",16
"10988","27035",18
"10989","27036",16
"10990","27037",12
"10991","27038",16
"10992","27039",20
"10993","27040",27
"10994","27041",27
"10995","27042",27
"10996","27043",27
"10997","27044",27
"10998","27045",24
"10999","27046",28
"11000","27047",27
"11001","27048",28
"11002","27049",28
"11003","27050",21
"11004","27051",28
"11005","27052",21
"11006","27053",21
"11007","27054",20
"11008","27055",21
"11009","27056",21
"11010","27057",21
"11011","27058",20
"11012","27059",20
"11013","27060",20
"11014","27061",20
"11015","27062",12
"11016","27063",12
"11017","27064",12
"11018","27065",11
"11019","27066",12
"11020","27067",11
"11021","27068",9
"11022","27069",7
"11023","27070",6
"11024","27071",7
"11025","27072",9
"11026","27073",12
"11027","27074",15
"11028","27075",14
"11029","27076",15
"11030","27077",16
"11031","27078",16
"11032","27079",14
"11033","27080",14
"11034","27081",14
"11035","27082",14
"11036","27083",14
"11037","27084",14
"11038","27085",14
"11039","27086",14
"11040","27087",12
"11041","27088",9
"11042","27089",6
"11043","27090",3
"11044","27091",3
"11045","27092",6
"11046","27093",11
"11047","27094",17
"11048","27095",18
"11049","27184",34
"11050","27185",26
"11051","27186",34
"11052","27187",34
"11053","27188",34
"11054","27189",34
"11055","27190",26
"11056","27191",26
"11057","27192",26
"11058","27193",26
"11059","27194",24
"11060","27195",19
"11061","27196",19
"11062","27197",18
"11063","27198",13
"11064","27199",12
"11065","27200",13
"11066","27201",15
"11067","27202",19
"11068","27203",19
"11069","27204",22
"11070","27205",22
"11071","27206",22
"11072","27207",22
"11073","27208",33
"11074","27209",22
"11075","27210",22
"11076","27211",22
"11077","27212",22
"11078","27213",22
"11079","27214",22
"11080","27215",22
"11081","27216",28
"11082","27217",22
"11083","27218",28
"11084","27219",22
"11085","27220",28
"11086","27221",28
"11087","27222",33
"11088","27223",28
"11089","27224",33
"11090","27225",33
"11091","27226",34
"11092","27227",33
"11093","27228",31
"11094","27229",31
"11095","27230",36
"11096","27231",36
"11097","27232",26
"11098","27233",26
"11099","27234",26
"11100","27235",26
"11101","27236",22
"11102","27237",20
"11103","27238",16
"11104","27239",15
"11105","27240",15
"11106","27241",14
"11107","27242",12
"11108","27243",9
"11109","27244",11
"11110","27245",13
"11111","27246",14
"11112","27247",16
"11113","27248",18
"11114","27249",16
"11115","27250",16
"11116","27251",20
"11117","27252",20
"11118","27253",27
"11119","27254",27
"11120","27255",27
"11121","27256",24
"11122","27257",24
"11123","27258",24
"11124","27259",27
"11125","27260",27
"11126","27261",31
"11127","27262",28
"11128","27263",28
"11129","27264",21
"11130","27265",21
"11131","27266",21
"11132","27267",21
"11133","27268",21
"11134","27269",21
"11135","27270",21
"11136","27271",20
"11137","27272",20
"11138","27273",20
"11139","27274",20
"11140","27275",20
"11141","27276",12
"11142","27277",12
"11143","27278",12
"11144","27279",11
"11145","27280",8
"11146","27281",11
"11147","27282",4
"11148","27283",4
"11149","27284",7
