X,Y,id,
-79.2508016462434,43.791942316875,52837
-79.2508016462434,43.79323921416,52836
-79.2508016462434,43.7893484378744,52839
-79.2508016462434,43.7906453914464,52838
-79.2508016462434,43.765998461104,52857
-79.2508016462434,43.7672959212495,52856
-79.2508016462434,43.7634034563858,52859
-79.2508016462434,43.7647009728161,52858
-79.2508016462434,43.7608083390982,52861
-79.2508016462434,43.7621059118131,52860
-79.2508016462434,43.7582131092417,52863
-79.2508016462434,43.759510738241,52862
-79.2508016462434,43.7763773542745,52849
-79.2508016462434,43.7776745892784,52848
-79.2508016462434,43.7737827998381,52851
-79.2508016462434,43.7750800911277,52850
-79.2508016462434,43.7711881328306,52853
-79.2508016462434,43.7724854804057,52852
-79.2508016462434,43.7685933532524,52855
-79.2508016462434,43.7698907571128,52854
-79.2508016462434,43.8282448024028,52809
-79.2508016462434,43.8295409116471,52808
-79.2508016462434,43.8256524994791,52811
-79.2508016462434,43.8269486650134,52810
-79.2508016462434,43.8230600839757,52813
-79.2508016462434,43.8243563057998,52812
-79.2508016462434,43.8204675558931,52815
-79.2508016462434,43.8217638340068,52814
-79.2508016462434,43.8360210356917,52803
-79.2508016462434,43.8373169760648,52802
-79.2508016462434,43.8334290705095,52805
-79.2508016462434,43.8347250671733,52804
-79.2508016462434,43.8308369927464,52807
-79.2508016462434,43.8321330457005,52806
-79.2508016462434,43.8075032268061,52825
-79.2508016462434,43.8087997863645,52824
-79.2508016462434,43.8049100232569,52827
-79.2508016462434,43.8062066391036,52826
-79.2508016462434,43.8023167071314,52829
-79.2508016462434,43.8036133792662,52828
-79.2508016462434,43.79972327843,52831
-79.2508016462434,43.8010200068527,52830
-79.2508016462434,43.8178749152317,52817
-79.2508016462434,43.8191712496347,52816
-79.2508016462434,43.8152821619918,52819
-79.2508016462434,43.816578552684,52818
-79.2508016462434,43.812689296174,52821
-79.2508016462434,43.8139857431552,52820
-79.2508016462434,43.8100963177787,52823
-79.2508016462434,43.8113928210485,52822
-79.2508016462434,43.703687279625,52905
-79.2508016462434,43.7049860905451,52904
-79.2508016462434,43.7010895733657,52907
-79.2508016462434,43.7023884405652,52906
-79.2508016462434,43.6984917545478,52909
-79.2508016462434,43.6997906780265,52908
-79.2508016462434,43.6971928029296,52910
-79.2508016462434,43.7140769790678,52897
-79.2508016462434,43.7153755648679,52896
-79.2508016462434,43.7114797230472,52899
-79.2508016462434,43.7127783651276,52898
-79.2508016462434,43.7088823544662,52901
-79.2508016462434,43.7101810528267,52900
-79.2508016462434,43.7062848733253,52903
-79.2508016462434,43.7075836279657,52902
-79.2508016462434,43.7452352714408,52873
-79.2508016462434,43.7465331818589,52872
-79.2508016462434,43.7426393661801,52875
-79.2508016462434,43.7439373328812,52874
-79.2508016462434,43.7400433483536,52877
-79.2508016462434,43.7413413713375,52876
-79.2508016462434,43.7374472179617,52879
-79.2508016462434,43.7387452972283,52878
-79.2508016462434,43.7556177668167,52865
-79.2508016462434,43.7569154521002,52864
-79.2508016462434,43.7530223118237,52867
-79.2508016462434,43.7543200533912,52866
-79.2508016462434,43.7504267442631,52869
-79.2508016462434,43.7517245421143,52868
-79.2508016462434,43.7478310641353,52871
-79.2508016462434,43.7491289182701,52870
-79.2508016462434,43.7244648775375,52889
-79.2508016462434,43.7257632382139,52888
-79.2508016462434,43.721868071763,52891
-79.2508016462434,43.7231664887206,52890
-79.2508016462434,43.7192711534262,52893
-79.2508016462434,43.7205696266648,52892
-79.2508016462434,43.7166741225276,52895
-79.2508016462434,43.7179726520471,52894
-79.2508016462434,43.7348509750049,52881
-79.2508016462434,43.7361491105539,52880
-79.2508016462434,43.7322546194836,52883
-79.2508016462434,43.7335528113148,52882
-79.2508016462434,43.7296581513983,52885
-79.2508016462434,43.7309563995114,52884
-79.2508016462434,43.7270615707495,52887
-79.2508016462434,43.7283598751443,52886
-79.1854526822844,43.7971297371532,61737
-79.1854526822844,43.7984265218635,61736
-79.1854526822844,43.7945360833014,61739
-79.1854526822844,43.7958329242991,61738
-79.1854526822844,43.791942316875,61741
-79.1854526822844,43.79323921416,61740
-79.1854526822844,43.7893484378744,61743
-79.1854526822844,43.7906453914464,61742
-79.1854526822844,43.8075032268061,61729
-79.1854526822844,43.8087997863645,61728
-79.1854526822844,43.8049100232569,61731
-79.1854526822844,43.8062066391036,61730
-79.1854526822844,43.8023167071314,61733
-79.1854526822844,43.8036133792662,61732
-79.1854526822844,43.79972327843,61735
-79.1854526822844,43.8010200068527,61734
-79.1854526822844,43.7763773542745,61753
-79.1854526822844,43.7776745892784,61752
-79.1854526822844,43.7737827998381,61755
-79.1854526822844,43.7750800911277,61754
-79.1854526822844,43.7711881328306,61757
-79.1854526822844,43.7724854804057,61756
-79.1854526822844,43.7685933532524,61759
-79.1854526822844,43.7698907571128,61758
-79.1854526822844,43.7867544463001,61745
-79.1854526822844,43.788051456159,61744
-79.1854526822844,43.7841603421526,61747
-79.1854526822844,43.785457408298,61746
-79.1854526822844,43.7815661254322,61749
-79.1854526822844,43.782863247864,61748
-79.1854526822844,43.7789717961393,61751
-79.1854526822844,43.7802689748573,61750
-79.1854526822844,43.8386128882926,61705
-79.1854526822844,43.8399087723749,61704
-79.1854526822844,43.8360210356917,61707
-79.1854526822844,43.8373169760648,61706
-79.1854526822844,43.8334290705095,61709
-79.1854526822844,43.8347250671733,61708
-79.1854526822844,43.8308369927464,61711
-79.1854526822844,43.8321330457005,61710
-79.1854526822844,43.8489791728746,61697
-79.1854526822844,43.8502748317916,61696
-79.1854526822844,43.8463877706032,61699
